"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2017년 12월 28일","2,467.49","2,439.31","2,467.51","2,437.26","220.34M","1.26%"
"2017년 12월 27일","2,436.67","2,420.86","2,436.68","2,411.48","194.85M","0.38%"
"2017년 12월 26일","2,427.34","2,447.67","2,457.19","2,427.34","224.64M","-0.54%"
"2017년 12월 22일","2,440.54","2,437.59","2,444.57","2,426.94","230.41M","0.44%"
"2017년 12월 21일","2,429.83","2,471.34","2,471.73","2,429.83","247.33M","-1.72%"
"2017년 12월 20일","2,472.37","2,473.82","2,484.50","2,470.62","236.18M","-0.25%"
"2017년 12월 19일","2,478.53","2,487.83","2,498.67","2,470.49","308.39M","-0.13%"
"2017년 12월 18일","2,481.88","2,488.83","2,488.83","2,477.29","324.36M","-0.01%"
"2017년 12월 15일","2,482.07","2,488.39","2,495.08","2,475.99","340.76M","0.51%"
"2017년 12월 14일","2,469.48","2,486.57","2,514.61","2,469.48","317.79M","-0.45%"
"2017년 12월 13일","2,480.55","2,462.42","2,481.92","2,457.70","254.95M","0.79%"
"2017년 12월 12일","2,461.00","2,471.23","2,471.43","2,455.39","281.19M","-0.42%"
"2017년 12월 11일","2,471.49","2,467.81","2,471.99","2,457.98","240.14M","0.30%"
"2017년 12월 08일","2,464.00","2,470.09","2,473.17","2,459.02","406.38M","0.08%"
"2017년 12월 07일","2,461.98","2,479.55","2,480.85","2,452.40","404.85M","-0.50%"
"2017년 12월 06일","2,474.37","2,510.19","2,510.47","2,474.29","507.62M","-1.42%"
"2017년 12월 05일","2,510.12","2,490.73","2,513.68","2,487.15","395.43M","0.34%"
"2017년 12월 04일","2,501.67","2,486.72","2,501.67","2,476.29","323.85M","1.06%"
"2017년 12월 01일","2,475.41","2,488.92","2,488.92","2,472.75","288.57M","-0.04%"
"2017년 11월 30일","2,476.37","2,502.22","2,506.32","2,474.28","339.02M","-1.45%"
"2017년 11월 29일","2,512.90","2,517.26","2,524.41","2,508.66","301.21M","-0.05%"
"2017년 11월 28일","2,514.19","2,512.52","2,521.06","2,500.93","348.24M","0.25%"
"2017년 11월 27일","2,507.81","2,544.74","2,546.71","2,506.69","284.89M","-1.44%"
"2017년 11월 24일","2,544.33","2,539.79","2,544.33","2,533.98","297.94M","0.28%"
"2017년 11월 23일","2,537.15","2,542.34","2,544.58","2,532.45","391.29M","-0.13%"
"2017년 11월 22일","2,540.51","2,546.61","2,553.22","2,535.19","485.67M","0.39%"
"2017년 11월 21일","2,530.70","2,533.85","2,539.88","2,525.96","484.89M","0.12%"
"2017년 11월 20일","2,527.67","2,536.80","2,542.62","2,523.52","404.26M","-0.25%"
"2017년 11월 17일","2,533.99","2,546.05","2,559.10","2,533.99","362.19M","-0.03%"
"2017년 11월 16일","2,534.79","2,522.42","2,538.28","2,514.51","302.93M","0.66%"
"2017년 11월 15일","2,518.25","2,525.60","2,526.61","2,511.76","398.22M","-0.33%"
"2017년 11월 14일","2,526.64","2,532.55","2,532.95","2,520.99","287.77M","-0.15%"
"2017년 11월 13일","2,530.35","2,548.27","2,552.28","2,527.20","266.53M","-0.50%"
"2017년 11월 10일","2,542.95","2,541.18","2,547.61","2,534.60","291.52M","-0.30%"
"2017년 11월 09일","2,550.57","2,559.93","2,559.93","2,536.54","293.54M","-0.07%"
"2017년 11월 08일","2,552.40","2,534.48","2,558.74","2,533.73","277.04M","0.27%"
"2017년 11월 07일","2,545.44","2,548.30","2,554.13","2,540.67","253.92M","-0.16%"
"2017년 11월 06일","2,549.41","2,557.29","2,559.90","2,529.94","221.19M","-0.33%"
"2017년 11월 03일","2,557.97","2,558.37","2,558.37","2,539.72","292.77M","0.46%"
"2017년 11월 02일","2,546.36","2,560.34","2,561.63","2,542.02","527.73M","-0.40%"
"2017년 11월 01일","2,556.47","2,535.97","2,556.47","2,535.83","361.80M","1.31%"
"2017년 10월 31일","2,523.43","2,500.21","2,528.32","2,498.05","313.79M","0.86%"
"2017년 10월 30일","2,501.93","2,513.87","2,513.87","2,497.42","342.01M","0.21%"
"2017년 10월 27일","2,496.63","2,485.44","2,499.15","2,479.67","511.23M","0.64%"
"2017년 10월 26일","2,480.63","2,489.60","2,495.99","2,480.63","646.88M","-0.48%"
"2017년 10월 25일","2,492.50","2,495.87","2,497.41","2,481.48","599.44M","0.08%"
"2017년 10월 24일","2,490.49","2,489.31","2,497.35","2,487.17","232.01M","0.02%"
"2017년 10월 23일","2,490.05","2,497.65","2,500.33","2,485.48","274.20M","0.02%"
"2017년 10월 20일","2,489.54","2,477.30","2,489.54","2,476.88","313.21M","0.67%"
"2017년 10월 19일","2,473.06","2,485.72","2,490.94","2,468.67","236.62M","-0.40%"
"2017년 10월 18일","2,482.91","2,481.53","2,490.58","2,475.67","244.24M","-0.06%"
"2017년 10월 17일","2,484.37","2,484.96","2,487.88","2,478.76","199.05M","0.17%"
"2017년 10월 16일","2,480.05","2,483.17","2,487.71","2,470.24","224.42M","0.26%"
"2017년 10월 13일","2,473.62","2,473.65","2,479.73","2,468.14","234.80M","-0.05%"
"2017년 10월 12일","2,474.76","2,461.70","2,474.76","2,459.48","256.21M","0.68%"
"2017년 10월 11일","2,458.16","2,442.49","2,458.16","2,439.81","201.77M","1.00%"
"2017년 10월 10일","2,433.81","2,425.63","2,443.20","2,421.10","221.74M","1.64%"
"2017년 09월 29일","2,394.47","2,378.66","2,394.47","2,378.66","184.19M","0.90%"
"2017년 09월 28일","2,373.14","2,374.10","2,379.54","2,365.67","194.77M","0.02%"
"2017년 09월 27일","2,372.57","2,376.89","2,377.18","2,368.92","202.62M","-0.07%"
"2017년 09월 26일","2,374.32","2,371.62","2,381.31","2,365.34","319.12M","-0.26%"
"2017년 09월 25일","2,380.40","2,388.77","2,392.44","2,374.69","339.35M","-0.35%"
"2017년 09월 22일","2,388.71","2,404.35","2,409.30","2,381.81","333.62M","-0.74%"
"2017년 09월 21일","2,406.50","2,412.01","2,415.13","2,401.89","335.34M","-0.24%"
"2017년 09월 20일","2,412.20","2,420.82","2,429.12","2,405.78","303.29M","-0.16%"
"2017년 09월 19일","2,416.05","2,419.30","2,422.05","2,411.68","254.59M","-0.09%"
"2017년 09월 18일","2,418.21","2,390.58","2,418.24","2,389.65","273.48M","1.35%"
"2017년 09월 15일","2,386.07","2,368.44","2,386.07","2,365.37","298.74M","0.35%"
"2017년 09월 14일","2,377.66","2,365.54","2,377.66","2,358.43","314.26M","0.74%"
"2017년 09월 13일","2,360.18","2,370.54","2,373.61","2,360.17","318.87M","-0.22%"
"2017년 09월 12일","2,365.47","2,372.02","2,372.45","2,359.12","333.57M","0.27%"
"2017년 09월 11일","2,359.08","2,354.86","2,369.72","2,354.35","243.61M","0.66%"
"2017년 09월 08일","2,343.72","2,350.19","2,351.73","2,340.63","214.59M","-0.11%"
"2017년 09월 07일","2,346.19","2,328.94","2,349.79","2,328.92","277.04M","1.14%"
"2017년 09월 06일","2,319.82","2,324.84","2,325.56","2,314.31","252.68M","-0.29%"
"2017년 09월 05일","2,326.62","2,340.62","2,340.62","2,319.94","320.43M","-0.13%"
"2017년 09월 04일","2,329.65","2,316.89","2,344.82","2,316.89","248.50M","-1.19%"
"2017년 09월 01일","2,357.69","2,367.45","2,370.25","2,351.37","280.06M","-0.23%"
"2017년 08월 31일","2,363.19","2,373.96","2,377.02","2,355.29","265.05M","-0.38%"
"2017년 08월 30일","2,372.29","2,368.13","2,372.29","2,363.43","305.64M","0.32%"
"2017년 08월 29일","2,364.74","2,356.20","2,364.74","2,332.85","223.09M","-0.23%"
"2017년 08월 28일","2,370.30","2,376.38","2,383.46","2,366.23","226.87M","-0.35%"
"2017년 08월 25일","2,378.51","2,381.47","2,384.59","2,372.67","341.96M","0.11%"
"2017년 08월 24일","2,375.84","2,370.12","2,382.72","2,368.29","295.53M","0.40%"
"2017년 08월 23일","2,366.40","2,376.53","2,379.59","2,360.71","228.62M","0.05%"
"2017년 08월 22일","2,365.33","2,360.29","2,369.02","2,359.97","251.86M","0.44%"
"2017년 08월 21일","2,355.00","2,363.38","2,363.38","2,351.96","207.22M","-0.14%"
"2017년 08월 18일","2,358.37","2,340.19","2,362.43","2,340.19","201.48M","-0.14%"
"2017년 08월 17일","2,361.67","2,351.61","2,364.50","2,346.74","255.77M","0.57%"
"2017년 08월 16일","2,348.26","2,355.74","2,358.46","2,343.72","270.52M","0.60%"
"2017년 08월 14일","2,334.22","2,336.02","2,341.78","2,327.80","214.02M","0.63%"
"2017년 08월 11일","2,319.71","2,323.06","2,335.12","2,310.20","318.58M","-1.69%"
"2017년 08월 10일","2,359.47","2,360.95","2,371.50","2,339.06","283.87M","-0.38%"
"2017년 08월 09일","2,368.39","2,379.70","2,387.53","2,366.33","234.07M","-1.10%"
"2017년 08월 08일","2,394.73","2,404.68","2,410.22","2,383.94","252.85M","-0.17%"
"2017년 08월 07일","2,398.75","2,402.57","2,412.13","2,395.74","244.12M","0.14%"
"2017년 08월 04일","2,395.45","2,389.74","2,400.33","2,383.45","273.57M","0.36%"
"2017년 08월 03일","2,386.85","2,423.21","2,423.55","2,374.11","303.58M","-1.68%"
"2017년 08월 02일","2,427.63","2,431.94","2,434.47","2,424.18","261.57M","0.19%"
"2017년 08월 01일","2,422.96","2,397.12","2,432.62","2,394.27","264.04M","0.84%"
"2017년 07월 31일","2,402.71","2,392.02","2,403.90","2,388.39","277.57M","0.07%"
"2017년 07월 28일","2,400.99","2,433.46","2,434.38","2,399.06","318.65M","-1.73%"
"2017년 07월 27일","2,443.24","2,443.28","2,448.24","2,435.49","426.50M","0.36%"
"2017년 07월 26일","2,434.51","2,446.82","2,446.96","2,429.62","336.11M","-0.22%"
"2017년 07월 25일","2,439.90","2,450.76","2,453.17","2,437.14","275.20M","-0.47%"
"2017년 07월 24일","2,451.53","2,451.41","2,451.53","2,443.65","233.41M","0.06%"
"2017년 07월 21일","2,450.06","2,438.78","2,451.59","2,437.84","250.13M","0.34%"
"2017년 07월 20일","2,441.84","2,436.06","2,443.69","2,427.95","251.92M","0.49%"
"2017년 07월 19일","2,429.94","2,430.09","2,430.09","2,419.64","270.96M","0.16%"
"2017년 07월 18일","2,426.04","2,425.07","2,426.16","2,419.17","260.66M","0.04%"
"2017년 07월 17일","2,425.10","2,427.76","2,430.34","2,419.91","254.20M","0.43%"
"2017년 07월 14일","2,414.63","2,418.27","2,421.48","2,411.34","258.77M","0.21%"
"2017년 07월 13일","2,409.49","2,405.76","2,422.26","2,402.92","289.26M","0.74%"
"2017년 07월 12일","2,391.77","2,395.41","2,399.28","2,390.45","268.93M","-0.18%"
"2017년 07월 11일","2,396.00","2,386.42","2,396.46","2,382.69","284.46M","0.58%"
"2017년 07월 10일","2,382.10","2,386.30","2,389.87","2,378.04","296.26M","0.09%"
"2017년 07월 07일","2,379.87","2,376.29","2,385.02","2,372.83","314.37M","-0.33%"
"2017년 07월 06일","2,387.81","2,390.31","2,392.50","2,380.82","301.47M","-0.02%"
"2017년 07월 05일","2,388.35","2,377.01","2,390.29","2,375.63","333.72M","0.33%"
"2017년 07월 04일","2,380.52","2,395.24","2,398.02","2,376.41","411.78M","-0.58%"
"2017년 07월 03일","2,394.48","2,397.66","2,399.90","2,384.55","310.99M","0.11%"
"2017년 06월 30일","2,391.79","2,382.15","2,391.81","2,381.40","343.53M","-0.16%"
"2017년 06월 29일","2,395.66","2,396.81","2,402.80","2,393.57","445.13M","0.55%"
"2017년 06월 28일","2,382.56","2,382.91","2,390.89","2,380.75","361.18M","-0.39%"
"2017년 06월 27일","2,391.95","2,386.76","2,397.14","2,383.47","358.03M","0.14%"
"2017년 06월 26일","2,388.66","2,381.09","2,390.70","2,377.88","325.67M","0.42%"
"2017년 06월 23일","2,378.60","2,371.54","2,380.94","2,369.17","256.26M","0.35%"
"2017년 06월 22일","2,370.37","2,364.22","2,370.39","2,354.10","299.23M","0.54%"
"2017년 06월 21일","2,357.53","2,358.23","2,359.97","2,346.19","360.34M","-0.49%"
"2017년 06월 20일","2,369.23","2,382.54","2,382.54","2,365.45","360.73M","-0.07%"
"2017년 06월 19일","2,370.90","2,364.02","2,377.20","2,356.84","290.94M","0.38%"
"2017년 06월 16일","2,361.83","2,364.20","2,365.37","2,355.29","329.18M","0.01%"
"2017년 06월 15일","2,361.65","2,373.36","2,378.04","2,350.37","334.89M","-0.46%"
"2017년 06월 14일","2,372.64","2,384.54","2,387.29","2,366.92","393.00M","-0.09%"
"2017년 06월 13일","2,374.70","2,358.92","2,375.81","2,358.92","322.08M","0.71%"
"2017년 06월 12일","2,357.87","2,370.69","2,374.70","2,353.35","327.23M","-1.00%"
"2017년 06월 09일","2,381.69","2,371.22","2,385.15","2,367.81","520.56M","0.77%"
"2017년 06월 08일","2,363.57","2,361.64","2,365.52","2,347.62","417.08M","0.15%"
"2017년 06월 07일","2,360.14","2,364.96","2,369.43","2,356.71","376.21M","-0.36%"
"2017년 06월 05일","2,368.62","2,376.66","2,376.83","2,363.61","326.41M","-0.13%"
"2017년 06월 02일","2,371.72","2,353.77","2,372.65","2,353.45","399.50M","1.16%"
"2017년 06월 01일","2,344.61","2,348.31","2,351.31","2,335.63","336.69M","-0.12%"
"2017년 05월 31일","2,347.38","2,339.25","2,355.23","2,338.25","555.94M","0.16%"
"2017년 05월 30일","2,343.68","2,356.54","2,358.69","2,332.16","508.84M","-0.39%"
"2017년 05월 29일","2,352.97","2,362.59","2,371.67","2,344.25","316.18M","-0.10%"
"2017년 05월 26일","2,355.30","2,344.39","2,364.80","2,341.61","312.90M","0.53%"
"2017년 05월 25일","2,342.93","2,325.49","2,343.72","2,321.26","369.28M","1.10%"
"2017년 05월 24일","2,317.34","2,319.37","2,322.54","2,312.93","409.56M","0.24%"
"2017년 05월 23일","2,311.74","2,308.69","2,326.57","2,303.15","341.08M","0.33%"
"2017년 05월 22일","2,304.03","2,300.68","2,305.21","2,292.95","340.06M","0.68%"
"2017년 05월 19일","2,288.48","2,286.78","2,293.82","2,282.13","421.13M","0.07%"
"2017년 05월 18일","2,286.82","2,271.27","2,288.85","2,267.08","378.32M","-0.27%"
"2017년 05월 17일","2,293.08","2,291.56","2,295.87","2,283.01","394.82M","-0.10%"
"2017년 05월 16일","2,295.33","2,306.73","2,309.00","2,283.84","368.14M","0.20%"
"2017년 05월 15일","2,290.65","2,288.23","2,297.31","2,280.60","251.59M","0.20%"
"2017년 05월 12일","2,286.02","2,296.06","2,296.51","2,283.38","335.34M","-0.45%"
"2017년 05월 11일","2,296.37","2,278.47","2,297.67","2,271.66","463.46M","1.16%"
"2017년 05월 10일","2,270.12","2,294.10","2,323.22","2,264.31","422.89M","-0.99%"
"2017년 05월 08일","2,292.76","2,245.61","2,292.76","2,244.23","281.76M","2.30%"
"2017년 05월 04일","2,241.24","2,224.91","2,241.24","2,224.91","261.92M","0.97%"
"2017년 05월 02일","2,219.67","2,213.61","2,229.74","2,212.87","295.14M","0.65%"
"2017년 04월 28일","2,205.44","2,214.36","2,217.04","2,202.20","268.64M","-0.18%"
"2017년 04월 27일","2,209.46","2,201.72","2,211.59","2,199.76","386.11M","0.07%"
"2017년 04월 26일","2,207.84","2,202.37","2,210.61","2,200.73","397.53M","0.50%"
"2017년 04월 25일","2,196.85","2,175.70","2,196.85","2,174.11","275.90M","1.06%"
"2017년 04월 24일","2,173.74","2,175.50","2,177.89","2,166.83","374.71M","0.40%"
"2017년 04월 21일","2,165.04","2,161.24","2,169.46","2,156.64","281.54M","0.74%"
"2017년 04월 20일","2,149.15","2,138.19","2,150.43","2,134.05","268.32M","0.50%"
"2017년 04월 19일","2,138.40","2,144.98","2,148.03","2,133.82","344.22M","-0.47%"
"2017년 04월 18일","2,148.46","2,155.36","2,155.36","2,139.31","291.40M","0.13%"
"2017년 04월 17일","2,145.76","2,140.87","2,150.70","2,138.70","259.30M","0.51%"
"2017년 04월 14일","2,134.88","2,138.28","2,141.61","2,127.80","383.69M","-0.64%"
"2017년 04월 13일","2,148.61","2,130.64","2,148.61","2,125.87","357.58M","0.93%"
"2017년 04월 12일","2,128.91","2,128.17","2,129.82","2,122.94","427.36M","0.24%"
"2017년 04월 11일","2,123.85","2,129.23","2,136.55","2,117.82","489.31M","-0.44%"
"2017년 04월 10일","2,133.32","2,148.83","2,148.83","2,128.35","512.92M","-0.86%"
"2017년 04월 07일","2,151.73","2,154.87","2,155.70","2,142.51","408.46M","-0.05%"
"2017년 04월 06일","2,152.75","2,152.64","2,153.83","2,143.30","510.16M","-0.37%"
"2017년 04월 05일","2,160.85","2,161.90","2,164.85","2,146.98","571.69M","-0.01%"
"2017년 04월 04일","2,161.10","2,165.23","2,166.94","2,156.89","522.09M","-0.30%"
"2017년 04월 03일","2,167.51","2,166.04","2,171.33","2,161.26","398.51M","0.34%"
"2017년 03월 31일","2,160.23","2,166.62","2,166.93","2,159.80","441.64M","-0.20%"
"2017년 03월 30일","2,164.64","2,170.18","2,174.16","2,159.16","643.56M","-0.11%"
"2017년 03월 29일","2,166.98","2,172.31","2,172.31","2,162.04","626.79M","0.17%"
"2017년 03월 28일","2,163.31","2,166.58","2,169.14","2,157.71","393.97M","0.35%"
"2017년 03월 27일","2,155.66","2,161.17","2,165.25","2,153.14","395.86M","-0.61%"
"2017년 03월 24일","2,168.95","2,171.36","2,179.34","2,163.34","358.67M","-0.17%"
"2017년 03월 23일","2,172.72","2,174.09","2,182.42","2,170.56","358.61M","0.20%"
"2017년 03월 22일","2,168.30","2,159.97","2,170.00","2,158.96","394.43M","-0.46%"
"2017년 03월 21일","2,178.38","2,162.95","2,181.99","2,160.25","303.94M","0.99%"
"2017년 03월 20일","2,157.01","2,160.32","2,160.57","2,151.51","264.95M","-0.35%"
"2017년 03월 17일","2,164.58","2,150.47","2,164.59","2,148.86","302.79M","0.67%"
"2017년 03월 16일","2,150.08","2,154.98","2,156.85","2,143.01","402.42M","0.80%"
"2017년 03월 15일","2,133.00","2,128.42","2,135.38","2,127.26","374.70M","-0.04%"
"2017년 03월 14일","2,133.78","2,127.12","2,135.50","2,124.42","365.08M","0.76%"
"2017년 03월 13일","2,117.59","2,102.37","2,122.88","2,100.91","382.13M","0.97%"
"2017년 03월 10일","2,097.35","2,088.67","2,102.05","2,082.31","500.86M","0.30%"
"2017년 03월 09일","2,091.06","2,098.29","2,100.08","2,090.73","408.23M","-0.21%"
"2017년 03월 08일","2,095.41","2,092.27","2,101.56","2,088.19","381.44M","0.06%"
"2017년 03월 07일","2,094.05","2,080.77","2,096.79","2,079.16","277.83M","0.61%"
"2017년 03월 06일","2,081.36","2,073.20","2,083.80","2,067.68","431.44M","0.13%"
"2017년 03월 03일","2,078.75","2,090.92","2,091.59","2,072.09","425.94M","-1.14%"
"2017년 03월 02일","2,102.65","2,105.19","2,112.58","2,096.31","434.71M","0.53%"
"2017년 02월 28일","2,091.64","2,087.26","2,094.41","2,084.36","399.82M","0.29%"
"2017년 02월 27일","2,085.52","2,095.47","2,097.24","2,084.08","343.70M","-0.41%"
"2017년 02월 24일","2,094.12","2,106.43","2,107.83","2,090.05","385.40M","-0.64%"
"2017년 02월 23일","2,107.63","2,106.15","2,108.99","2,103.11","430.85M","0.05%"
"2017년 02월 22일","2,106.61","2,106.42","2,108.98","2,101.56","312.22M","0.18%"
"2017년 02월 21일","2,102.93","2,085.97","2,108.48","2,085.00","292.54M","0.89%"
"2017년 02월 20일","2,084.39","2,084.16","2,085.59","2,077.13","297.20M","0.18%"
"2017년 02월 17일","2,080.58","2,072.57","2,081.18","2,072.57","301.52M","-0.06%"
"2017년 02월 16일","2,081.84","2,088.09","2,092.59","2,078.35","330.47M","-0.10%"
"2017년 02월 15일","2,083.86","2,073.60","2,087.69","2,069.89","338.04M","0.45%"
"2017년 02월 14일","2,074.57","2,079.30","2,081.59","2,068.16","332.37M","-0.20%"
"2017년 02월 13일","2,078.65","2,074.94","2,078.66","2,070.36","289.68M","0.17%"
"2017년 02월 10일","2,075.08","2,075.80","2,080.74","2,072.23","314.68M","0.45%"
"2017년 02월 09일","2,065.88","2,067.15","2,072.69","2,062.12","236.01M","0.04%"
"2017년 02월 08일","2,065.08","2,072.58","2,072.58","2,052.29","266.72M","-0.49%"
"2017년 02월 07일","2,075.21","2,077.80","2,079.23","2,071.05","271.81M","-0.12%"
"2017년 02월 06일","2,077.66","2,085.73","2,088.37","2,073.03","315.32M","0.22%"
"2017년 02월 03일","2,073.16","2,075.90","2,079.85","2,064.05","392.58M","0.10%"
"2017년 02월 02일","2,071.01","2,080.23","2,092.45","2,067.76","825.48M","-0.46%"
"2017년 02월 01일","2,080.48","2,075.31","2,082.70","2,073.97","452.53M","0.62%"
"2017년 01월 31일","2,067.57","2,077.66","2,079.97","2,067.57","288.28M","-0.77%"
"2017년 01월 26일","2,083.59","2,074.77","2,088.60","2,068.50","257.92M","0.81%"
"2017년 01월 25일","2,066.94","2,075.33","2,077.72","2,062.96","310.24M","0.06%"
"2017년 01월 24일","2,065.76","2,070.22","2,072.66","2,058.59","312.41M","-0.01%"
"2017년 01월 23일","2,065.99","2,067.62","2,073.80","2,058.91","444.86M","0.02%"
"2017년 01월 20일","2,065.61","2,065.54","2,072.32","2,064.00","392.65M","-0.35%"
"2017년 01월 19일","2,072.79","2,085.61","2,091.02","2,065.03","415.67M","0.11%"
"2017년 01월 18일","2,070.54","2,073.77","2,075.23","2,058.35","530.13M","-0.06%"
"2017년 01월 17일","2,071.87","2,067.52","2,078.80","2,065.53","601.44M","0.37%"
"2017년 01월 16일","2,064.17","2,077.03","2,080.05","2,058.93","683.93M","-0.61%"
"2017년 01월 13일","2,076.79","2,077.12","2,080.94","2,073.44","518.28M","-0.50%"
"2017년 01월 12일","2,087.14","2,077.69","2,087.14","2,073.89","555.84M","0.58%"
"2017년 01월 11일","2,075.17","2,048.08","2,079.70","2,047.56","335.53M","1.47%"
"2017년 01월 10일","2,045.12","2,043.30","2,046.78","2,039.50","512.66M","-0.18%"
"2017년 01월 09일","2,048.78","2,053.18","2,053.18","2,046.47","398.29M","-0.02%"
"2017년 01월 06일","2,049.12","2,048.11","2,051.84","2,045.66","455.35M","0.35%"
"2017년 01월 05일","2,041.95","2,045.52","2,046.50","2,039.49","541.34M","-0.18%"
"2017년 01월 04일","2,045.64","2,046.29","2,046.29","2,040.61","371.49M","0.08%"
"2017년 01월 03일","2,043.97","2,034.31","2,044.07","2,028.47","268.13M","0.88%"
"2017년 01월 02일","2,026.16","2,022.23","2,031.79","2,015.68","229.88M","-0.01%"